hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.2904038375725,18,2,4,1.0,3.0,1.0,46,Travel_Rarely,Sales,4,1,Technical Degree,1,3112,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1
7.004309460062222,12,4,3,4.0,4.0,3.0,27,Travel_Frequently,Research & Development,26,4,Medical,1,717,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0
6.256866354306111,6,3,3,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1647,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8
8.236796073181388,18,2,3,3.0,2.0,3.0,25,Travel_Rarely,Research & Development,1,2,Life Sciences,1,1896,Male,1,Sales Executive,Married,32120,1.0,Y,15,8,1,1.0,3,1,0,0
7.009958723783889,10,3,3,3.0,3.0,3.0,33,Travel_Rarely,Sales,13,4,Marketing,1,3182,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2
5.5516822846941665,23,3,3,4.0,1.0,1.0,29,Travel_Rarely,Research & Development,5,3,Medical,1,2673,Male,2,Sales Representative,Single,75530,1.0,Y,19,8,0,5.0,3,5,0,4
9.904859437750833,18,3,3,3.0,4.0,3.0,47,Travel_Rarely,Sales,15,4,Marketing,1,1864,Female,3,Research Director,Married,65530,0.0,Y,15,8,0,8.0,2,7,7,7
6.086103302097222,12,2,3,4.0,3.0,3.0,38,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3955,Female,2,Sales Executive,Married,32010,1.0,Y,11,8,1,5.0,3,5,0,4
7.059258143685834,6,4,3,3.0,1.0,4.0,34,Travel_Rarely,Sales,4,3,Life Sciences,1,2177,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6
7.750476349843611,4,4,3,4.0,3.0,4.0,39,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1350,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9
6.048819723337778,8,2,3,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,19,4,Medical,1,3281,Female,2,Sales Executive,Single,32040,6.0,Y,16,8,1,5.0,4,2,2,1
6.684812583667778,7,3,3,4.0,4.0,2.0,29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,2118,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7
7.084760151717778,11,2,3,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,29,1,Life Sciences,1,1750,Male,2,Manufacturing Director,Divorced,43250,1.0,Y,14,8,0,9.0,2,9,1,7
9.068934627398333,4,3,3,3.0,4.0,3.0,25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,3594,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0
7.245165104863889,15,2,3,1.0,3.0,3.0,23,Travel_Rarely,Research & Development,2,4,Medical,1,825,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2
5.8801204819275,4,3,3,1.0,3.0,3.0,39,Travel_Rarely,Research & Development,26,1,Medical,1,2162,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7
6.8807463186075,20,3,3,2.0,4.0,3.0,33,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3395,Male,2,Laboratory Technician,Single,34790,3.0,Y,12,8,0,5.0,3,3,0,2
7.658051093261666,10,3,3,1.0,2.0,3.0,34,Travel_Rarely,Research & Development,8,2,Medical,1,4237,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3
9.6303792949575,16,3,3,2.0,2.0,3.0,46,Travel_Rarely,Research & Development,9,3,Medical,1,2762,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2
10.169853859883888,2,3,3,1.0,4.0,4.0,39,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4
6.011565149486667,8,4,3,4.0,2.0,1.0,35,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2294,Male,2,Research Scientist,Single,63340,1.0,Y,14,8,0,11.0,2,11,3,3
5.906719098616667,13,4,4,1.0,4.0,3.0,50,Travel_Rarely,Sales,27,3,Medical,1,3425,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0
10.263045515394722,10,2,3,3.0,3.0,3.0,38,Travel_Rarely,Research & Development,6,2,Medical,1,2020,Male,1,Research Scientist,Divorced,47360,0.0,Y,11,8,1,9.0,3,8,2,7
6.060245426148889,16,3,4,1.0,3.0,4.0,28,Travel_Frequently,Research & Development,2,3,Medical,1,3739,Male,1,Research Scientist,Married,22740,3.0,Y,20,8,1,5.0,5,3,1,2
6.468837572512222,19,1,3,1.0,4.0,3.0,27,Travel_Rarely,Sales,9,3,Marketing,1,255,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1
8.374997768853056,12,3,3,3.0,4.0,3.0,29,Travel_Rarely,Sales,17,4,Medical,1,2116,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0
6.832245649263611,8,4,3,3.0,3.0,2.0,31,Travel_Frequently,Sales,10,3,Technical Degree,1,2044,Female,1,Research Director,Married,53040,1.0,Y,17,8,0,2.0,3,2,2,2
5.669370816599722,21,3,3,4.0,2.0,3.0,34,Travel_Rarely,Sales,9,3,Marketing,1,4334,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2
6.550412762159723,5,3,3,2.0,4.0,3.0,35,Non-Travel,Sales,10,1,Life Sciences,1,3971,Female,2,Research Director,Divorced,43230,2.0,Y,18,8,3,15.0,3,7,1,7
5.687801204819166,13,3,3,4.0,4.0,2.0,37,Travel_Rarely,Sales,1,4,Life Sciences,1,83,Male,2,Healthcare Representative,Divorced,133480,7.0,Y,14,8,0,8.0,4,6,0,4
9.911811691209166,5,2,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,16,4,Medical,1,1956,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3
6.514476796073056,17,2,3,1.0,2.0,2.0,49,Travel_Rarely,Research & Development,25,2,Life Sciences,1,420,Female,2,Sales Executive,Married,43450,4.0,Y,15,8,0,29.0,3,26,1,7
7.375247657295834,16,2,4,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,23,3,Life Sciences,1,916,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2
5.996275100401389,8,3,3,3.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,1,Medical,1,4193,Male,1,Research Scientist,Divorced,57650,1.0,Y,14,8,1,1.0,2,1,0,0
10.233379071842778,4,3,3,3.0,4.0,,31,Travel_Rarely,Research & Development,6,3,Medical,1,3025,Female,3,Manager,Single,81030,1.0,Y,15,8,1,11.0,5,11,4,10
9.051015171798056,12,3,3,3.0,1.0,3.0,35,Non-Travel,Research & Development,5,4,Technical Degree,1,1266,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3
8.43789045069139,5,3,3,3.0,4.0,1.0,31,Travel_Rarely,Sales,16,4,Marketing,1,55,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2
6.65505577867,22,3,4,1.0,4.0,3.0,42,Travel_Frequently,Research & Development,8,4,Medical,1,793,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8
7.3924007139669445,10,3,3,4.0,3.0,4.0,26,Travel_Rarely,Research & Development,9,1,Medical,1,3907,Male,1,Sales Executive,Married,106860,1.0,Y,14,8,1,3.0,2,3,0,2
5.887466532797778,10,3,3,3.0,2.0,2.0,37,Travel_Rarely,Research & Development,19,2,Technical Degree,1,2493,Male,2,Sales Executive,Divorced,27030,2.0,Y,14,8,0,19.0,2,10,4,7
6.908168228469167,5,3,3,1.0,1.0,3.0,49,Travel_Frequently,Sales,6,5,Medical,1,2219,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3
6.816948906738055,13,3,3,2.0,4.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0
10.33880856760361,8,3,3,4.0,2.0,3.0,36,Travel_Rarely,Sales,2,3,Technical Degree,1,2528,Female,5,Laboratory Technician,Married,22900,4.0,Y,11,8,0,15.0,5,1,0,0
7.548750557786667,11,3,4,3.0,4.0,4.0,34,Travel_Rarely,Research & Development,10,4,Other,1,3666,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11
7.284156626505833,6,3,4,3.0,2.0,3.0,33,Travel_Rarely,Sales,9,1,Other,1,4374,Female,3,Sales Executive,Married,32950,6.0,Y,22,8,2,7.0,2,3,1,1
10.907254573850834,2,4,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3879,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2
10.092957385095833,13,2,3,1.0,2.0,3.0,24,Travel_Rarely,Research & Development,27,2,Medical,1,157,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4
8.840982820169444,17,3,3,1.0,1.0,3.0,42,Travel_Frequently,Human Resources,8,2,Medical,1,2100,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0
7.532430834448889,15,4,3,2.0,1.0,3.0,29,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8
10.050090361445555,13,3,3,4.0,2.0,4.0,19,Travel_Rarely,Research & Development,15,3,Life Sciences,1,1901,Male,2,Research Scientist,Single,160640,1.0,Y,15,8,1,1.0,3,1,0,0
6.930098170459445,9,4,3,1.0,4.0,3.0,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,1349,Female,1,Manager,Single,15690,2.0,Y,11,8,0,18.0,2,4,0,3
5.719563810798611,19,2,3,4.0,4.0,3.0,41,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10
5.680271084337222,13,3,3,3.0,1.0,3.0,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,604,Male,2,Research Scientist,Married,165550,8.0,Y,14,8,2,28.0,4,26,15,9
10.652589245872223,1,4,3,2.0,1.0,3.0,29,Travel_Rarely,Sales,2,4,Marketing,1,332,Female,4,Research Scientist,Married,106500,1.0,Y,13,8,2,1.0,2,1,0,0
7.124975457385,13,3,3,3.0,1.0,3.0,49,Travel_Rarely,Sales,9,3,Technical Degree,1,1852,Female,2,Sales Representative,Married,190330,2.0,Y,18,8,1,7.0,5,4,0,2
6.310013386880834,19,2,3,4.0,4.0,3.0,38,Travel_Rarely,Sales,2,3,Marketing,1,30,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2
6.542738732708611,6,3,3,3.0,4.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1486,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1
6.905394912985,19,1,3,4.0,3.0,3.0,58,Travel_Rarely,Sales,9,2,Medical,1,443,Female,4,Sales Executive,Single,59570,4.0,Y,14,8,1,7.0,2,1,0,0
10.092581436858334,12,3,3,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,1,1107,Male,4,Research Scientist,Married,11180,1.0,Y,11,8,0,7.0,3,7,0,7
6.719713297634722,12,2,3,4.0,4.0,2.0,54,Travel_Rarely,Sales,27,4,Medical,1,3988,Male,1,Research Scientist,Married,31310,4.0,Y,14,8,0,14.0,3,7,1,7
8.9323337795625,15,2,3,3.0,3.0,3.0,35,Travel_Frequently,Sales,1,2,Technical Degree,1,704,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1
6.768606648817222,8,4,3,2.0,2.0,3.0,28,Travel_Rarely,Research & Development,29,2,Life Sciences,1,2550,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0
6.457864792503333,12,3,3,4.0,2.0,3.0,33,Travel_Frequently,Research & Development,9,3,Life Sciences,1,56,Male,4,Research Director,Married,193920,6.0,Y,12,8,1,12.0,3,10,8,8
8.626478134761111,7,1,4,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0
6.477823516287223,4,3,3,4.0,4.0,3.0,45,Non-Travel,Research & Development,2,3,Medical,1,2901,Female,2,Research Scientist,Single,103680,6.0,Y,12,8,2,23.0,2,19,12,8
6.611693440428334,21,4,3,3.0,1.0,4.0,34,Travel_Rarely,Sales,4,3,Life Sciences,1,3647,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6
6.002746541722222,18,3,3,2.0,3.0,4.0,34,Travel_Rarely,Sales,4,3,Medical,1,2682,Female,1,Sales Executive,Married,12610,2.0,Y,14,8,1,6.0,6,4,1,2
5.628176037483056,16,2,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9
5.8991354306111115,15,2,3,2.0,,2.0,36,Travel_Rarely,Research & Development,22,4,Life Sciences,1,1196,Male,1,Healthcare Representative,Married,29500,4.0,Y,14,8,0,8.0,1,6,0,0
6.619694332886945,11,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2983,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4
7.369561579651666,20,3,3,2.0,2.0,3.0,52,Travel_Rarely,Sales,1,3,Life Sciences,1,2019,Male,1,Sales Executive,Single,59740,7.0,Y,18,8,1,18.0,6,8,4,0
6.727602632753055,14,4,3,2.0,2.0,3.0,39,Travel_Rarely,Sales,6,1,Technical Degree,1,2292,Female,2,Laboratory Technician,Single,51750,4.0,Y,17,8,1,9.0,2,2,2,2
6.9881414547075,19,4,3,,3.0,3.0,34,Travel_Rarely,Sales,8,2,Life Sciences,1,3115,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7
7.3676204819275,20,4,3,2.0,1.0,3.0,29,Travel_Rarely,Research & Development,16,2,Life Sciences,1,2698,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8
8.316921017402779,6,3,3,4.0,1.0,3.0,42,Travel_Rarely,Research & Development,5,4,Medical,1,4406,Female,1,Research Scientist,Single,60290,3.0,Y,17,8,1,10.0,5,3,0,2
7.252322623828611,20,3,3,4.0,4.0,3.0,32,Non-Travel,Research & Development,21,3,Life Sciences,1,380,Male,1,Sales Executive,Divorced,44500,0.0,Y,13,8,0,4.0,3,3,0,2
6.064342927264445,10,3,3,4.0,2.0,2.0,44,Travel_Rarely,Sales,24,5,Medical,1,360,Female,1,Sales Executive,Single,25660,9.0,Y,11,8,1,10.0,3,5,2,3
7.265457385095833,8,3,3,1.0,2.0,3.0,37,Non-Travel,Research & Development,7,2,Medical,1,210,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7
9.965590138330834,11,3,3,3.0,4.0,,31,Travel_Rarely,Research & Development,6,3,Medical,1,85,Female,3,Manager,Single,81030,1.0,Y,15,8,1,11.0,5,11,4,10
8.643457161981111,18,3,3,3.0,2.0,3.0,27,Non-Travel,Research & Development,2,3,Life Sciences,1,74,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4
6.046729138777223,13,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,1341,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1
7.099283801873889,16,3,3,3.0,1.0,2.0,28,Travel_Frequently,Sales,1,3,Marketing,1,2281,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0
8.968299866131112,16,2,3,1.0,2.0,2.0,50,Travel_Frequently,Research & Development,3,4,Medical,1,1319,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7
7.571142347166389,10,3,3,1.0,3.0,2.0,27,Travel_Rarely,Sales,22,4,Medical,1,228,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3
6.631502677376111,23,4,3,3.0,1.0,3.0,31,Travel_Rarely,Sales,24,1,Marketing,1,3579,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8
6.844819277108333,15,4,3,4.0,4.0,1.0,38,Travel_Rarely,Human Resources,25,1,Human Resources,1,2882,Female,1,Manufacturing Director,Married,78470,3.0,Y,14,8,1,9.0,3,7,1,7
10.025922579205556,15,4,3,2.0,1.0,3.0,29,Travel_Rarely,Sales,2,4,Marketing,1,3272,Female,4,Research Scientist,Married,106500,1.0,Y,13,8,2,1.0,2,1,0,0
7.864447791164444,4,2,3,3.0,2.0,3.0,32,Travel_Rarely,Human Resources,13,4,Life Sciences,1,1451,Female,3,Manufacturing Director,Married,85640,2.0,Y,16,8,1,6.0,2,4,1,2
8.969786925479445,14,2,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,27,3,Technical Degree,1,2491,Female,4,Research Scientist,Married,50560,7.0,Y,12,8,0,15.0,2,12,5,7
9.923053324408611,11,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4105,Male,2,Healthcare Representative,Married,78980,7.0,Y,15,8,0,5.0,2,2,2,2
7.329690986166667,6,2,3,3.0,1.0,3.0,30,Travel_Rarely,Sales,20,3,Marketing,1,3548,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3
6.958528558678889,18,3,3,2.0,4.0,3.0,36,Travel_Frequently,Research & Development,1,3,Life Sciences,1,1420,Female,2,Laboratory Technician,Single,23050,1.0,Y,17,8,0,8.0,3,8,1,7
9.918689201249167,14,3,3,4.0,3.0,3.0,50,Travel_Frequently,Research & Development,1,4,Medical,1,3484,Male,2,Research Scientist,Single,159920,3.0,Y,14,8,0,5.0,3,0,0,0
6.817786702365,20,3,3,1.0,3.0,3.0,33,Travel_Rarely,Research & Development,16,3,Medical,1,3138,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5
8.568365684961945,14,3,3,4.0,2.0,4.0,31,Travel_Frequently,Research & Development,3,1,Life Sciences,1,695,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2
6.901695671575,17,3,4,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,3,2,Technical Degree,1,3641,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6
8.835515394912777,15,3,3,1.0,2.0,3.0,36,Travel_Rarely,Research & Development,1,3,Medical,1,754,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1
6.6986345381525,7,3,3,3.0,4.0,1.0,34,Travel_Rarely,Sales,2,5,Life Sciences,1,356,Male,4,Research Scientist,Married,23230,0.0,Y,17,8,0,4.0,2,3,0,2
6.164602855867778,11,2,4,3.0,1.0,3.0,27,Travel_Rarely,Research & Development,10,3,Medical,1,1743,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7
7.939370816599722,11,1,3,1.0,1.0,2.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0
5.983470548861945,19,3,4,2.0,1.0,2.0,35,Travel_Frequently,Research & Development,15,3,Medical,1,2739,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8
9.106919901829444,15,3,3,2.0,4.0,2.0,36,Travel_Rarely,Sales,10,4,Marketing,1,3304,Male,3,Manager,Married,86860,1.0,Y,13,8,0,18.0,2,18,4,11
7.4955243195,9,4,3,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,4128,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10
7.161437974118611,18,3,3,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,2,3,Medical,1,3034,Male,2,Research Scientist,Married,57470,1.0,Y,13,8,0,8.0,0,8,0,7
8.938624497991944,12,3,3,2.0,1.0,2.0,44,Travel_Rarely,Research & Development,1,1,Medical,1,2735,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3
8.2681659973225,15,3,3,4.0,4.0,2.0,40,Travel_Rarely,Sales,9,3,Marketing,1,296,Male,2,Research Scientist,Single,20730,0.0,Y,14,8,0,5.0,3,4,2,3
7.184928603301945,13,2,3,3.0,3.0,2.0,46,Travel_Rarely,Sales,19,4,Marketing,1,3095,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8
7.166540606871667,8,2,3,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3983,Male,2,Laboratory Technician,Married,53430,1.0,Y,14,8,0,10.0,5,10,4,8
7.831736947791111,5,2,3,1.0,3.0,3.0,45,Travel_Frequently,Sales,21,1,Marketing,1,4402,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2
6.529568273092222,17,2,3,3.0,1.0,2.0,30,Travel_Frequently,Sales,3,2,Medical,1,1429,Male,2,Healthcare Representative,Single,28620,5.0,Y,14,8,0,9.0,2,6,0,1
6.444581659973055,18,3,3,2.0,1.0,4.0,30,Travel_Frequently,Research & Development,9,3,Other,1,1693,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0
5.596083221775833,17,2,3,3.0,3.0,3.0,40,Travel_Rarely,Sales,26,4,Marketing,1,3100,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12
6.6194667559125,10,2,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,1,1027,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2
6.521339803658889,21,3,3,1.0,4.0,3.0,26,Travel_Frequently,Research & Development,2,2,Life Sciences,1,3254,Male,1,Manufacturing Director,Divorced,28350,3.0,Y,11,8,1,5.0,2,2,2,0
5.787998661311667,14,3,3,4.0,1.0,3.0,53,Travel_Rarely,Sales,1,2,Life Sciences,1,2867,Male,1,Manager,Divorced,39890,1.0,Y,13,8,0,5.0,2,4,1,3
9.353750557786666,8,3,3,1.0,3.0,1.0,43,Travel_Rarely,Research & Development,2,2,Medical,1,3678,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8
8.243568719321667,8,3,3,1.0,2.0,4.0,34,Travel_Rarely,Research & Development,7,1,Medical,1,3741,Male,1,Research Scientist,Single,62880,0.0,Y,15,8,1,16.0,2,15,10,10
6.7137829094152774,14,2,3,4.0,1.0,4.0,53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10
6.106849620705,22,2,3,2.0,1.0,1.0,31,Travel_Rarely,Research & Development,9,1,Medical,1,1695,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2
7.072532351628611,17,3,3,3.0,2.0,1.0,26,Travel_Frequently,Research & Development,1,4,Other,1,21,Male,2,Laboratory Technician,Divorced,104470,1.0,Y,18,8,0,6.0,3,6,1,4
9.322776662204166,5,3,3,3.0,3.0,3.0,30,Non-Travel,Research & Development,2,4,Other,1,674,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7
7.210163989290278,7,2,3,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,28,4,Technical Degree,1,2404,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2
9.917958500669167,14,3,3,2.0,3.0,2.0,41,Travel_Rarely,Research & Development,26,3,Medical,1,3711,Female,3,Sales Executive,Married,54850,2.0,Y,17,8,2,7.0,2,4,0,3
6.709049531459167,19,3,4,4.0,2.0,2.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,510,Male,1,Laboratory Technician,Single,170680,3.0,Y,23,8,0,8.0,6,4,0,1
6.7170961624272225,7,3,3,2.0,1.0,4.0,30,Travel_Frequently,Research & Development,9,3,Other,1,3163,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0
6.890585676037222,7,1,3,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0
5.9837304774652775,20,2,3,4.0,3.0,3.0,50,Non-Travel,Human Resources,2,2,Life Sciences,1,1964,Male,1,Laboratory Technician,Married,36880,0.0,Y,11,8,0,19.0,3,18,0,13
7.446529451137778,17,3,3,4.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,5,Medical,1,2495,Male,2,Laboratory Technician,Married,82240,6.0,Y,19,8,0,14.0,3,10,7,6
6.051971218206111,21,3,3,3.0,1.0,2.0,40,Travel_Rarely,Research & Development,2,2,Medical,1,3969,Male,1,Research Director,Married,25390,4.0,Y,12,8,1,7.0,3,4,0,2
7.290853413654444,17,3,3,3.0,2.0,3.0,41,Non-Travel,Sales,6,3,Life Sciences,1,694,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9
6.7592224453366665,18,3,3,4.0,1.0,3.0,33,Travel_Frequently,Human Resources,10,3,Medical,1,2260,Female,2,Sales Executive,Married,27000,0.0,Y,14,8,3,5.0,2,4,0,3
6.247788933511667,10,4,4,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3012,Female,2,Healthcare Representative,Married,59060,4.0,Y,23,8,0,21.0,4,3,1,1
9.613278670236388,17,3,3,1.0,4.0,3.0,31,Travel_Frequently,Research & Development,2,1,Other,1,1138,Male,3,Sales Executive,Married,70940,1.0,Y,14,8,1,10.0,2,10,0,8
7.417016956715556,6,2,3,3.0,2.0,3.0,38,Travel_Rarely,Research & Development,2,3,Medical,1,855,Female,3,Sales Executive,Married,49080,4.0,Y,19,8,1,7.0,3,5,1,4
6.3501941097722225,21,2,3,3.0,3.0,3.0,42,Travel_Rarely,Sales,11,1,Technical Degree,1,1885,Male,2,Human Resources,Single,59400,7.0,Y,16,8,0,10.0,2,5,0,3
6.571692324854722,16,3,3,2.0,2.0,3.0,44,Travel_Rarely,Research & Development,4,3,Life Sciences,1,650,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10
10.078489513609723,14,3,3,3.0,2.0,3.0,47,Travel_Rarely,Research & Development,19,5,Medical,1,2516,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10
